id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,pm2_5,pm10,co_ppm,no2_ppb,o3_ppb,aqi_pm25,qualidade_de_ar
2,11,2025-09-01 11:29:00,47.14,80.67,2296,8,0,17.89,26.33,0.213,35.28,45.09,63,Moderada
2,11,2025-09-01 11:30:00,37.91,89.67,3023,8,0,14.77,22.85,0.725,32.13,29.89,57,Moderada
2,11,2025-09-01 11:31:00,38.44,72.41,2929,8,0,20.89,32.72,0.834,16.18,28.06,69,Moderada
2,11,2025-09-01 11:32:00,43.49,48.86,1728,8,1,7.77,11.54,0.448,22.1,36.97,32,Boa
2,11,2025-09-01 11:33:00,48.82,54.0,3713,8,0,17.08,25.76,0.484,12.47,17.79,61,Moderada
2,11,2025-09-01 11:34:00,50.98,57.23,3377,8,0,10.27,14.6,0.777,10.39,14.38,43,Boa
2,11,2025-09-01 11:35:00,45.44,75.35,4151,8,0,3.82,5.41,0.399,8.81,34.76,16,Boa
2,11,2025-09-01 11:36:00,11.41,64.56,3420,8,0,0.02,0.03,0.369,15.69,16.77,0,Boa
2,11,2025-09-01 11:37:00,43.38,84.14,2657,8,0,18.75,28.96,0.972,22.76,16.67,65,Moderada
2,11,2025-09-01 11:38:00,39.2,69.46,3217,8,0,9.23,14.27,0.877,1.12,39.92,38,Boa
2,11,2025-09-01 11:39:00,28.79,58.4,2872,8,0,1.87,2.86,0.789,19.71,36.21,8,Boa
2,11,2025-09-01 11:40:00,32.79,73.46,2946,8,0,12.56,18.9,0.888,35.36,14.86,52,Moderada
2,11,2025-09-01 11:41:00,33.1,85.27,3102,8,0,20.64,32.4,0.017,31.42,22.47,69,Moderada
2,11,2025-09-01 11:42:00,43.67,56.65,2230,8,0,0.0,0.0,1.019,14.41,19.02,0,Boa
2,11,2025-09-01 11:43:00,44.71,84.25,2487,8,0,0.0,0.0,0.731,6.3,51.18,0,Boa
2,11,2025-09-01 11:44:00,40.42,53.83,3334,8,1,3.79,5.65,0.915,24.84,40.75,16,Boa
2,11,2025-09-01 11:45:00,42.65,85.81,3060,8,1,25.6,41.95,0.729,0.0,24.82,79,Moderada
2,11,2025-09-01 11:46:00,45.21,84.17,3116,8,0,16.08,24.49,0.628,31.37,36.78,59,Moderada
2,11,2025-09-01 11:47:00,29.54,71.28,2437,8,0,20.34,31.8,0.526,18.04,13.64,68,Moderada
2,11,2025-09-01 11:48:00,54.27,67.46,3450,8,0,9.04,13.81,0.726,38.64,21.77,38,Boa
2,11,2025-09-01 11:49:00,26.8,73.84,2792,8,0,4.56,6.96,0.515,2.89,31.18,19,Boa
2,11,2025-09-01 11:50:00,35.15,75.89,2618,8,0,17.77,25.34,0.871,29.39,35.32,63,Moderada
2,11,2025-09-01 11:51:00,42.89,70.07,2334,8,0,11.76,18.46,0.137,19.25,28.7,49,Boa
2,11,2025-09-01 11:52:00,41.66,66.25,2893,8,0,15.23,27.17,0.45,16.94,32.85,58,Moderada
2,11,2025-09-01 11:53:00,39.45,80.12,4278,8,0,15.01,21.95,1.225,6.54,30.82,57,Moderada
2,11,2025-09-01 11:54:00,25.69,51.07,1962,8,0,13.31,20.06,0.42,26.11,27.96,54,Moderada
2,11,2025-09-01 11:55:00,41.39,71.33,2680,8,0,12.58,18.31,0.541,27.01,26.32,52,Moderada
2,11,2025-09-01 11:56:00,46.06,78.01,3161,8,0,19.69,28.57,0.349,38.13,24.75,67,Moderada
2,11,2025-09-01 11:57:00,53.25,101.95,1598,8,1,20.03,33.14,0.717,30.4,32.62,68,Moderada
2,11,2025-09-01 11:58:00,50.6,62.84,3321,8,0,0.0,0.0,0.394,14.36,34.78,0,Boa
2,11,2025-09-01 11:59:00,20.48,64.17,2859,8,0,0.0,0.0,0.55,10.08,32.32,0,Boa
2,11,2025-09-01 12:00:00,32.53,75.67,2588,8,0,23.61,31.67,0.864,6.51,15.76,75,Moderada
2,11,2025-09-01 12:01:00,22.42,63.54,3596,8,0,20.72,29.51,0.397,34.87,17.95,69,Moderada
2,11,2025-09-01 12:02:00,44.85,62.79,3863,8,0,2.55,3.39,0.85,12.49,34.65,11,Boa
2,11,2025-09-01 12:03:00,25.55,64.48,3847,8,0,0.0,0.0,0.854,34.96,47.58,0,Boa
2,11,2025-09-01 12:04:00,51.33,66.91,3805,8,0,15.48,27.55,0.932,25.56,31.67,58,Moderada
2,11,2025-09-01 12:05:00,36.13,50.81,2608,8,0,19.45,28.46,0.653,23.52,24.95,66,Moderada
2,11,2025-09-01 12:06:00,25.17,76.84,3013,8,0,24.13,32.18,1.58,17.08,32.62,76,Moderada
2,11,2025-09-01 12:07:00,31.55,37.0,2903,8,0,15.75,25.04,0.926,26.8,16.26,59,Moderada
2,11,2025-09-01 12:08:00,45.77,50.36,3302,8,0,10.45,14.92,0.711,20.12,45.57,44,Boa
2,11,2025-09-01 12:09:00,47.45,72.85,3993,8,0,8.77,14.29,0.351,16.59,32.1,37,Boa
2,11,2025-09-01 12:10:00,47.4,73.8,2066,8,0,11.6,17.07,0.585,27.24,21.82,48,Boa
2,11,2025-09-01 12:11:00,50.97,68.41,2808,8,0,11.13,15.99,1.043,18.87,27.85,46,Boa
2,11,2025-09-01 12:12:00,52.63,87.64,2497,8,0,6.97,10.33,1.129,12.33,23.52,29,Boa
2,11,2025-09-01 12:13:00,44.38,82.63,3221,8,0,25.12,39.58,1.057,26.26,45.61,78,Moderada
2,11,2025-09-01 12:14:00,30.91,61.92,4539,8,1,29.44,43.48,0.845,19.55,27.48,87,Moderada
2,11,2025-09-01 12:15:00,37.8,64.15,2225,8,0,20.02,29.03,0.235,25.12,31.75,68,Moderada
2,11,2025-09-01 12:16:00,25.65,59.87,3851,8,0,6.23,9.22,0.754,15.62,36.81,26,Boa
2,11,2025-09-01 12:17:00,28.26,75.67,1734,8,0,20.34,27.92,0.236,8.08,21.03,68,Moderada
2,11,2025-09-01 12:18:00,53.3,76.57,3689,8,0,21.05,32.4,0.17,37.67,32.16,70,Moderada
2,11,2025-09-01 12:19:00,28.12,66.43,2666,8,0,17.65,23.32,0.68,35.63,33.21,63,Moderada
2,11,2025-09-01 12:20:00,42.09,74.62,3483,8,0,18.67,27.17,0.77,29.09,11.22,65,Moderada
2,11,2025-09-01 12:21:00,47.58,71.85,2509,8,0,17.1,26.95,0.885,16.41,32.89,62,Moderada
2,11,2025-09-01 12:22:00,55.0,43.88,3346,8,0,20.01,30.62,0.766,17.33,29.29,68,Moderada
2,11,2025-09-01 12:23:00,36.28,51.51,3035,8,0,17.95,27.99,0.77,34.04,31.45,63,Moderada
2,11,2025-09-01 12:24:00,29.01,58.16,3353,8,0,16.71,24.96,0.313,16.64,30.34,61,Moderada
2,11,2025-09-01 12:25:00,30.08,90.44,3046,8,0,0.37,0.6,0.578,13.85,33.02,2,Boa
2,11,2025-09-01 12:26:00,57.13,75.54,3593,8,0,15.76,25.1,0.165,39.07,45.88,59,Moderada
2,11,2025-09-01 12:27:00,48.8,63.5,3686,8,0,8.75,13.51,0.014,19.82,15.7,36,Boa
2,11,2025-09-01 12:28:00,53.24,79.25,2699,8,0,0.0,0.0,0.838,38.0,25.73,0,Boa
2,11,2025-09-01 12:29:00,15.51,81.63,2599,8,0,25.17,39.64,0.379,6.11,37.95,78,Moderada
2,11,2025-09-01 12:30:00,25.96,68.78,2808,8,0,27.6,40.19,0.87,25.34,35.69,84,Moderada
2,11,2025-09-01 12:31:00,36.47,62.67,3307,8,0,21.95,29.97,0.943,40.93,35.4,72,Moderada
2,11,2025-09-01 12:32:00,24.6,87.13,1838,8,0,16.2,24.98,0.422,20.45,62.97,60,Moderada
2,11,2025-09-01 12:33:00,48.32,67.85,2940,8,0,26.23,40.78,0.792,17.65,37.22,81,Moderada
2,11,2025-09-01 12:34:00,30.37,60.55,2758,8,0,13.42,21.6,0.411,8.5,43.48,54,Moderada
2,11,2025-09-01 12:35:00,42.44,76.12,2572,8,0,8.93,12.56,0.059,31.08,26.19,37,Boa
2,11,2025-09-01 12:36:00,53.64,81.53,3069,8,0,2.47,3.47,0.653,12.62,17.92,10,Boa
2,11,2025-09-01 12:37:00,45.29,83.74,2931,8,0,20.47,31.64,0.472,19.32,26.09,69,Moderada
2,11,2025-09-01 12:38:00,45.05,59.1,3020,8,1,12.9,19.26,0.481,7.93,38.41,53,Moderada
2,11,2025-09-01 12:39:00,61.54,69.15,3417,8,0,0.0,0.0,1.211,35.94,34.7,0,Boa
2,11,2025-09-01 12:40:00,48.4,51.89,3424,8,0,15.67,24.1,0.157,31.84,34.69,59,Moderada
2,11,2025-09-01 12:41:00,31.09,74.46,3662,8,0,12.48,16.41,0.724,19.87,27.33,52,Moderada
2,11,2025-09-01 12:42:00,37.47,68.0,2862,8,0,29.87,41.99,0.313,8.68,25.4,88,Moderada
2,11,2025-09-01 12:43:00,38.12,66.05,3582,8,0,21.01,34.36,0.884,35.59,27.73,70,Moderada
2,11,2025-09-01 12:44:00,42.43,74.37,3020,8,1,14.44,24.3,0.702,16.6,38.57,56,Moderada
2,11,2025-09-01 12:45:00,18.97,56.06,2394,8,1,15.45,21.29,0.719,9.06,40.03,58,Moderada
2,11,2025-09-01 12:46:00,51.76,82.38,3660,8,1,15.46,22.68,0.332,2.69,17.77,58,Moderada
2,11,2025-09-01 12:47:00,37.9,52.13,3597,8,1,16.23,24.41,0.382,13.77,39.03,60,Moderada
2,11,2025-09-01 12:48:00,51.23,100.46,3310,8,0,6.98,11.71,0.894,5.76,22.04,29,Boa
2,11,2025-09-01 12:49:00,50.05,53.22,2678,8,0,9.29,13.48,1.146,14.07,35.48,39,Boa
2,11,2025-09-01 12:50:00,39.1,65.71,3455,8,0,8.26,11.99,0.756,27.68,27.58,34,Boa
2,11,2025-09-01 12:51:00,50.3,67.44,3194,8,0,5.95,9.85,0.346,16.55,48.64,25,Boa
2,11,2025-09-01 12:52:00,55.93,64.56,4042,8,1,20.33,29.74,0.718,23.89,24.82,68,Moderada
2,11,2025-09-01 12:53:00,47.88,86.82,2820,8,0,15.87,24.96,1.343,13.05,32.0,59,Moderada
2,11,2025-09-01 12:54:00,44.52,43.2,3002,8,0,1.53,2.07,0.644,20.92,37.15,6,Boa
2,11,2025-09-01 12:55:00,40.58,69.84,2644,8,0,14.25,21.13,1.051,39.45,19.39,56,Moderada
2,11,2025-09-01 12:56:00,36.01,77.85,2462,8,0,26.35,35.15,0.389,16.73,29.02,81,Moderada
2,11,2025-09-01 12:57:00,42.75,54.93,3382,8,0,20.42,28.47,0.6,24.1,26.67,68,Moderada
2,11,2025-09-01 12:58:00,48.22,57.74,3135,8,0,20.8,32.94,0.8,4.63,23.69,69,Moderada
2,11,2025-09-01 12:59:00,30.2,96.4,2950,8,1,12.77,19.08,0.728,35.38,24.63,52,Moderada
2,11,2025-09-01 13:00:00,34.86,67.86,3199,8,0,5.46,8.02,0.381,15.44,43.24,23,Boa
2,11,2025-09-01 13:01:00,43.38,62.1,2548,8,0,3.01,4.29,0.37,30.77,22.69,13,Boa
2,11,2025-09-01 13:02:00,42.37,73.83,3532,8,0,10.66,15.76,0.909,19.02,36.67,44,Boa
2,11,2025-09-01 13:03:00,47.34,68.28,3279,8,0,15.75,24.09,0.972,26.4,33.63,59,Moderada
2,11,2025-09-01 13:04:00,46.08,102.85,2783,8,1,24.58,39.29,1.067,26.99,13.1,77,Moderada
2,11,2025-09-01 13:05:00,32.27,51.49,4520,8,0,20.94,25.91,1.151,15.67,36.13,70,Moderada
2,11,2025-09-01 13:06:00,35.86,59.58,2847,8,0,16.05,22.74,0.651,31.13,12.93,59,Moderada
2,11,2025-09-01 13:07:00,40.46,78.14,3598,8,0,3.45,5.23,0.519,12.65,37.42,14,Boa
2,11,2025-09-01 13:08:00,34.48,80.1,3330,8,0,13.22,19.7,1.016,27.99,23.81,53,Moderada
2,11,2025-09-01 13:09:00,28.58,39.4,2487,8,0,15.28,23.53,0.822,16.27,30.01,58,Moderada
2,11,2025-09-01 13:10:00,45.68,47.77,2572,8,0,13.57,20.71,0.319,23.77,14.33,54,Moderada
2,11,2025-09-01 13:11:00,51.17,79.36,2923,8,1,9.63,14.15,0.305,15.69,31.32,40,Boa
2,11,2025-09-01 13:12:00,49.2,81.08,3970,8,0,18.4,26.63,0.762,20.79,40.98,64,Moderada
2,11,2025-09-01 13:13:00,56.28,44.07,2629,8,0,9.93,14.65,0.564,9.59,20.15,41,Boa
2,11,2025-09-01 13:14:00,36.64,67.97,4235,8,0,9.23,14.9,0.603,22.7,22.6,38,Boa
2,11,2025-09-01 13:15:00,47.69,71.74,2881,8,0,16.81,23.99,0.936,20.73,35.31,61,Moderada
2,11,2025-09-01 13:16:00,36.08,55.04,2910,8,0,9.45,14.12,0.839,14.81,35.65,39,Boa
2,11,2025-09-01 13:17:00,43.19,75.47,3510,8,0,16.22,24.63,1.012,19.71,0.66,60,Moderada
2,11,2025-09-01 13:18:00,32.74,75.99,2456,8,0,19.8,32.78,0.03,21.54,54.09,67,Moderada
2,11,2025-09-01 13:19:00,28.1,75.86,2119,8,0,3.35,4.92,0.684,14.01,36.26,14,Boa
2,11,2025-09-01 13:20:00,46.18,81.84,2790,8,0,10.53,16.81,0.822,18.99,38.22,44,Boa
2,11,2025-09-01 13:21:00,48.46,77.91,3274,8,0,27.63,44.85,0.157,10.24,28.13,84,Moderada
2,11,2025-09-01 13:22:00,37.16,75.25,2828,8,0,6.26,9.35,0.415,43.68,7.62,26,Boa
2,11,2025-09-01 13:23:00,43.22,58.48,3438,8,0,0.0,0.0,0.361,30.85,37.97,0,Boa
2,11,2025-09-01 13:24:00,42.54,50.64,2692,8,0,0.0,0.0,0.619,22.99,23.09,0,Boa
2,11,2025-09-01 13:25:00,30.2,64.33,3189,8,0,14.33,21.13,1.097,31.9,36.44,56,Moderada
2,11,2025-09-01 13:26:00,23.48,92.3,2596,8,0,8.67,13.75,1.214,0.35,27.3,36,Boa
2,11,2025-09-01 13:27:00,40.89,81.87,3887,8,0,15.39,23.43,0.368,0.0,32.73,58,Moderada
2,11,2025-09-01 13:28:00,30.77,59.1,3072,8,0,23.14,35.25,0.767,16.19,20.61,74,Moderada
2,11,2025-09-01 13:29:00,35.54,45.67,3969,8,0,0.0,0.0,0.778,6.43,40.27,0,Boa
2,11,2025-09-01 13:30:00,57.17,69.86,3661,8,0,15.24,21.38,0.733,17.98,15.57,58,Moderada
2,11,2025-09-01 13:31:00,42.41,79.66,2463,8,0,22.82,39.12,0.732,22.31,56.82,74,Moderada
2,11,2025-09-01 13:32:00,44.81,50.89,2927,8,0,5.0,7.42,0.705,29.47,56.72,21,Boa
2,11,2025-09-01 13:33:00,22.67,71.77,1874,8,0,9.73,13.85,1.113,8.75,49.52,41,Boa
2,11,2025-09-01 13:34:00,35.3,75.19,3259,8,0,6.21,10.21,0.941,24.21,45.2,26,Boa
2,11,2025-09-01 13:35:00,54.64,14.8,3908,8,1,6.81,10.41,0.298,20.47,28.82,28,Boa
2,11,2025-09-01 13:36:00,45.3,76.37,3789,8,0,16.44,25.62,0.852,23.75,43.86,60,Moderada
2,11,2025-09-01 13:37:00,37.54,40.27,2989,8,0,26.38,39.2,0.879,15.03,28.73,81,Moderada
2,11,2025-09-01 13:38:00,19.5,79.7,2913,8,0,29.54,43.37,0.7,33.95,11.3,88,Moderada
2,11,2025-09-01 13:39:00,38.37,100.38,2173,8,0,12.31,18.26,0.951,19.2,47.92,51,Moderada
2,11,2025-09-01 13:40:00,30.56,52.4,2399,8,0,31.28,42.59,0.666,37.93,43.45,91,Moderada
2,11,2025-09-01 13:41:00,34.6,56.5,2243,8,1,13.1,19.54,0.671,12.3,29.52,53,Moderada
2,11,2025-09-01 13:42:00,66.75,63.58,2410,8,0,24.08,36.84,0.656,27.83,15.1,76,Moderada
2,11,2025-09-01 13:43:00,24.8,50.96,1357,8,0,11.78,19.85,0.002,19.55,22.89,49,Boa
2,11,2025-09-01 13:44:00,46.14,67.3,3564,8,0,16.22,24.46,0.59,17.0,8.01,60,Moderada
2,11,2025-09-01 13:45:00,31.14,40.54,2853,8,1,14.08,17.83,0.409,26.51,41.25,55,Moderada
2,11,2025-09-01 13:46:00,46.99,74.94,2798,8,0,38.65,57.61,0.258,17.29,10.62,109,Insalubre (grupos sensíveis)
2,11,2025-09-01 13:47:00,40.98,83.31,3479,8,1,18.82,33.38,1.042,0.0,33.32,65,Moderada
2,11,2025-09-01 13:48:00,43.96,82.66,4475,8,0,10.82,17.17,0.764,0.0,19.74,45,Boa
2,11,2025-09-01 13:49:00,42.66,63.46,2588,8,0,22.69,32.2,0.604,32.98,12.75,73,Moderada
2,11,2025-09-01 13:50:00,55.17,66.98,3450,8,0,12.22,19.06,0.447,32.63,32.69,51,Moderada
2,11,2025-09-01 13:51:00,42.62,59.85,2377,8,0,10.76,15.35,0.702,39.13,25.87,45,Boa
2,11,2025-09-01 13:52:00,52.54,71.97,2658,8,0,20.93,28.56,0.913,20.14,39.9,70,Moderada
2,11,2025-09-01 13:53:00,50.77,74.42,3349,8,0,14.33,20.99,0.367,7.38,14.64,56,Moderada
2,11,2025-09-01 13:54:00,25.93,78.33,2467,8,0,12.8,19.31,0.606,15.96,20.83,52,Moderada
2,11,2025-09-01 13:55:00,34.37,83.0,2994,8,0,8.93,11.72,0.871,20.32,1.25,37,Boa
2,11,2025-09-01 13:56:00,33.23,74.05,3171,8,0,16.15,22.37,0.029,10.13,3.69,60,Moderada
2,11,2025-09-01 13:57:00,45.07,68.39,3233,8,0,17.56,26.36,0.596,36.76,51.44,62,Moderada
2,11,2025-09-01 13:58:00,27.47,72.7,2725,8,0,0.0,0.0,0.479,42.56,54.92,0,Boa
2,11,2025-09-01 13:59:00,53.84,47.92,2879,8,0,22.25,34.25,0.576,25.11,30.95,72,Moderada
2,11,2025-09-01 14:00:00,38.35,105.95,2961,8,1,8.59,11.85,0.461,20.12,20.0,36,Boa
2,11,2025-09-01 14:01:00,42.41,78.39,2994,8,0,0.0,0.0,0.654,7.3,26.29,0,Boa
2,11,2025-09-01 14:02:00,24.24,84.92,3841,8,0,11.72,16.19,1.184,35.61,40.41,49,Boa
2,11,2025-09-01 14:03:00,18.93,59.54,3500,8,1,14.36,23.9,0.509,20.88,23.77,56,Moderada
2,11,2025-09-01 14:04:00,28.8,66.44,2973,8,0,12.54,16.66,0.696,17.28,32.77,52,Moderada
2,11,2025-09-01 14:05:00,50.49,80.38,2809,8,0,23.28,32.38,1.214,25.11,29.7,75,Moderada
2,11,2025-09-01 14:06:00,34.84,60.65,2317,8,0,4.71,7.26,0.445,14.35,23.07,20,Boa
2,11,2025-09-01 14:07:00,34.84,32.07,3591,8,0,9.17,15.29,1.155,21.68,23.58,38,Boa
2,11,2025-09-01 14:08:00,36.21,75.23,2310,8,0,6.8,10.42,0.612,5.79,33.41,28,Boa
2,11,2025-09-01 14:09:00,18.68,67.42,3632,8,1,13.93,21.67,1.14,30.98,18.22,55,Moderada
2,11,2025-09-01 14:10:00,53.98,108.8,4013,8,0,13.81,20.74,0.841,19.28,35.26,55,Moderada
2,11,2025-09-01 14:11:00,43.6,76.63,3469,8,0,4.93,6.89,0.705,31.85,24.21,21,Boa
2,11,2025-09-01 14:12:00,49.32,56.62,4255,8,0,19.2,27.87,0.595,18.28,31.38,66,Moderada
2,11,2025-09-01 14:13:00,47.87,55.01,3503,8,0,17.29,23.83,0.427,18.93,46.46,62,Moderada
2,11,2025-09-01 14:14:00,45.44,78.74,2950,8,0,0.0,0.0,0.636,8.15,27.85,0,Boa
2,11,2025-09-01 14:15:00,40.95,59.78,3919,8,0,0.0,0.0,0.881,27.84,40.91,0,Boa
2,11,2025-09-01 14:16:00,46.43,86.01,3875,8,0,14.46,20.07,0.61,11.52,8.36,56,Moderada
2,11,2025-09-01 14:17:00,48.03,52.86,3032,8,0,10.44,15.99,0.519,15.42,24.21,44,Boa
2,11,2025-09-01 14:18:00,51.01,58.28,2921,8,1,12.95,17.74,0.54,20.32,30.18,53,Moderada
2,11,2025-09-01 14:19:00,42.4,61.85,3170,8,0,13.03,19.94,0.91,21.47,52.95,53,Moderada
2,11,2025-09-01 14:20:00,27.94,41.27,2775,8,0,14.26,20.69,0.976,3.11,6.4,56,Moderada
2,11,2025-09-01 14:21:00,35.25,60.74,2596,8,0,22.38,36.72,0.41,17.9,28.74,73,Moderada
2,11,2025-09-01 14:22:00,60.07,81.82,3128,8,0,2.01,3.08,0.417,28.31,47.3,8,Boa
2,11,2025-09-01 14:23:00,28.02,36.69,2118,8,0,2.59,4.21,0.722,16.38,20.5,11,Boa
2,11,2025-09-01 14:24:00,46.53,72.89,1968,8,0,6.18,8.8,1.072,18.03,27.31,26,Boa
2,11,2025-09-01 14:25:00,45.36,89.75,1887,8,1,14.6,21.99,0.957,21.9,33.84,56,Moderada
2,11,2025-09-01 14:26:00,30.95,84.29,1518,8,0,19.83,27.8,0.234,18.93,32.12,67,Moderada
2,11,2025-09-01 14:27:00,55.24,86.18,2931,8,0,11.7,17.07,0.537,10.03,48.62,49,Boa
2,11,2025-09-01 14:28:00,62.06,63.39,2778,8,0,0.0,0.0,0.339,20.01,35.2,0,Boa
2,11,2025-09-01 14:29:00,32.86,87.42,2677,8,0,0.0,0.0,0.53,30.14,45.83,0,Boa
2,11,2025-09-01 14:30:00,35.28,52.57,2945,8,0,2.63,3.63,1.092,9.7,25.57,11,Boa
2,11,2025-09-01 14:31:00,42.52,76.79,3673,8,0,10.39,14.11,0.186,16.51,20.99,43,Boa
2,11,2025-09-01 14:32:00,37.41,68.93,2085,8,0,6.7,8.48,0.126,6.41,27.18,28,Boa
2,11,2025-09-01 14:33:00,42.85,70.81,4142,8,0,14.37,20.04,0.364,29.67,15.96,56,Moderada
2,11,2025-09-01 14:34:00,38.84,86.91,3113,8,0,9.06,14.15,0.698,19.31,35.69,38,Boa
2,11,2025-09-01 14:35:00,18.69,67.79,2509,8,0,18.8,25.19,0.792,11.61,25.31,65,Moderada
2,11,2025-09-01 14:36:00,35.21,92.91,3006,8,0,6.92,9.44,0.742,21.13,21.83,29,Boa
2,11,2025-09-01 14:37:00,50.83,65.01,3824,8,0,6.42,10.78,0.968,8.27,35.83,27,Boa
2,11,2025-09-01 14:38:00,52.88,75.24,4213,8,1,16.29,23.4,0.087,9.98,16.12,60,Moderada
2,11,2025-09-01 14:39:00,39.09,51.96,2603,8,0,2.22,3.41,0.968,5.63,39.13,9,Boa
2,11,2025-09-01 14:40:00,40.6,66.0,2562,8,0,15.6,24.41,0.519,9.58,24.14,58,Moderada
2,11,2025-09-01 14:41:00,37.94,61.68,2756,8,0,16.08,25.18,0.831,33.8,43.8,59,Moderada
2,11,2025-09-01 14:42:00,47.74,39.26,2861,8,0,12.98,17.49,0.217,12.96,25.14,53,Moderada
2,11,2025-09-01 14:43:00,19.84,83.11,3173,8,1,24.07,35.54,0.607,24.78,37.52,76,Moderada
2,11,2025-09-01 14:44:00,45.26,93.43,2891,8,0,6.81,9.11,0.684,11.91,32.02,28,Boa
2,11,2025-09-01 14:45:00,33.51,80.17,3353,8,0,26.35,45.98,0.957,27.8,38.83,81,Moderada
2,11,2025-09-01 14:46:00,50.7,94.58,1824,8,0,12.46,16.7,0.14,10.04,31.17,52,Moderada
2,11,2025-09-01 14:47:00,35.06,66.99,3838,8,0,2.29,3.19,0.62,20.6,9.93,10,Boa
2,11,2025-09-01 14:48:00,41.38,84.87,2447,8,0,9.22,12.87,0.287,20.78,41.98,38,Boa
2,11,2025-09-01 14:49:00,44.59,90.51,1429,8,0,3.82,5.15,0.765,43.55,28.81,16,Boa
2,11,2025-09-01 14:50:00,35.73,84.55,3455,8,0,5.42,8.86,0.844,26.52,39.37,23,Boa
2,11,2025-09-01 14:51:00,38.45,78.86,3738,8,0,19.64,34.22,0.998,14.3,38.17,67,Moderada
2,11,2025-09-01 14:52:00,40.55,67.33,3647,8,0,14.42,20.94,0.452,27.09,20.6,56,Moderada
2,11,2025-09-01 14:53:00,42.76,73.77,2900,8,0,5.58,7.64,0.891,41.64,18.89,23,Boa
2,11,2025-09-01 14:54:00,42.97,73.7,2111,8,0,23.57,30.08,1.021,3.96,37.74,75,Moderada
2,11,2025-09-01 14:55:00,44.5,88.98,3919,8,0,25.47,37.58,0.12,11.84,26.23,79,Moderada
2,11,2025-09-01 14:56:00,46.01,47.75,3018,8,0,23.54,34.57,0.798,17.91,41.1,75,Moderada
2,11,2025-09-01 14:57:00,24.8,66.01,2540,8,0,15.88,22.78,0.895,15.98,27.79,59,Moderada
2,11,2025-09-01 14:58:00,44.16,96.62,3633,8,1,25.62,39.0,0.536,16.94,42.15,79,Moderada
2,11,2025-09-01 14:59:00,24.2,69.88,1993,8,0,0.0,0.0,0.244,7.1,35.01,0,Boa
2,11,2025-09-01 15:00:00,42.37,58.05,3366,8,0,7.17,10.98,0.896,34.29,33.33,30,Boa
2,11,2025-09-01 15:01:00,41.91,73.87,4098,8,0,5.92,8.69,0.253,6.03,25.39,25,Boa
2,11,2025-09-01 15:02:00,44.89,43.32,2694,8,0,17.56,24.41,0.56,18.27,32.65,62,Moderada
2,11,2025-09-01 15:03:00,52.05,45.77,3639,8,0,8.28,12.97,0.604,30.77,44.16,34,Boa
2,11,2025-09-01 15:04:00,32.74,78.68,2874,8,0,12.01,18.04,0.824,19.89,29.25,0,Boa
2,11,2025-09-01 15:05:00,28.48,60.2,3109,8,0,30.34,48.2,0.421,10.38,36.29,89,Moderada
2,11,2025-09-01 15:06:00,29.62,101.45,2274,8,0,15.9,25.11,0.404,6.69,30.47,59,Moderada
2,11,2025-09-01 15:07:00,63.48,96.68,2531,8,1,16.22,22.03,0.649,18.08,31.3,60,Moderada
2,11,2025-09-01 15:08:00,36.51,51.42,3287,8,0,11.36,15.42,0.913,12.65,50.57,47,Boa
2,11,2025-09-01 15:09:00,44.84,58.41,2692,8,0,17.76,25.29,1.3,22.32,44.29,63,Moderada
2,11,2025-09-01 15:10:00,43.6,61.31,2046,8,1,10.47,14.6,0.161,6.25,30.82,44,Boa
2,11,2025-09-01 15:11:00,25.34,72.62,2241,8,0,18.56,29.24,0.702,28.28,32.5,65,Moderada
2,11,2025-09-01 15:12:00,57.3,56.61,3352,8,1,21.16,32.49,0.291,21.5,21.41,70,Moderada
2,11,2025-09-01 15:13:00,36.26,73.16,2289,8,0,26.63,42.88,0.917,22.12,27.82,82,Moderada
2,11,2025-09-01 15:14:00,38.39,70.6,3103,8,0,15.3,23.56,0.33,34.64,33.6,58,Moderada
2,11,2025-09-01 15:15:00,46.08,43.11,3008,8,1,16.34,24.86,0.411,15.9,40.07,60,Moderada
2,11,2025-09-01 15:16:00,37.85,83.21,1945,8,0,2.12,3.44,0.435,12.97,38.88,9,Boa
2,11,2025-09-01 15:17:00,35.55,67.58,2798,8,0,13.08,20.23,0.588,14.74,16.58,53,Moderada
2,11,2025-09-01 15:18:00,45.36,83.3,2577,8,0,23.03,34.71,0.711,18.35,41.59,74,Moderada
2,11,2025-09-01 15:19:00,36.11,62.28,3458,8,0,19.91,32.82,0.756,19.31,28.83,67,Moderada
2,11,2025-09-01 15:20:00,56.26,66.1,1397,8,0,15.68,23.7,0.615,12.03,17.99,59,Moderada
2,11,2025-09-01 15:21:00,26.98,76.68,3702,8,0,21.2,31.16,0.209,0.0,45.96,70,Moderada
2,11,2025-09-01 15:22:00,49.42,80.98,3728,8,0,15.63,22.13,0.833,14.69,47.41,58,Moderada
2,11,2025-09-01 15:23:00,45.08,61.91,2113,8,0,24.59,38.62,0.598,23.87,33.03,77,Moderada
2,11,2025-09-01 15:24:00,39.38,67.39,2377,8,0,17.29,28.08,0.96,21.6,38.39,62,Moderada
2,11,2025-09-01 15:25:00,37.05,91.31,2133,8,0,15.63,23.37,0.399,32.22,39.1,58,Moderada
